Entry No.,CPU Cores,Memory,Bandwidth,Hour1,Hour2,Day Start,Day End,Month Start,Month End,Year Start,Year End,Instances,,,,,
282,8,8,64,0.392724746,0.332333275,18.1204437,12.33158458,147,996,544997,90066,8,,,,,
283,2,8,64,0.28303218,0.702602182,12.12903762,10.27033458,721,903,270289,445848,8,,,,,
284,8,8,32,0.141331191,0.574286602,17.63887271,5.7513029,60,1040,432200,548070,2,,,,,
285,2,16,64,0.16142297,0.201231286,9.076523877,11.08559508,795,923,730512,612700,4,,,,,
286,2,2,256,0.360076071,0.075694794,15.8442572,15.54094412,219,392,596725,626400,8,,,,,
287,2,4,64,0.301775155,0.701601666,18.47066744,3.723457327,869,894,466030,769814,4,,,,,
288,2,16,32,0.124459554,0.292373997,3.267199376,29.9041024,551,93,182869,57476,6,,,,,
289,4,2,1024,0.23030541,0.421401471,13.73092282,28.97279887,877,460,777062,265302,6,,,,,
290,4,8,128,0.12362331,0.659087988,2.917938211,11.585969,745,322,405885,658380,2,,,,,
291,4,2,64,0.33007909,0.500033009,6.03448076,20.09675272,349,961,455375,30087,2,,,,,
292,4,8,32,0.355761893,0.462698661,11.30258337,10.33577365,524,402,595348,123355,8,,,,,
293,8,4,512,0.345010526,0.392302653,12.89459986,7.776776788,858,791,436621,29670,2,,,,,
294,8,8,1024,0.239397628,0.772622314,9.148314347,29.9417032,196,813,88821,844971,2,,,,,
295,8,2,16,0.286953864,0.889233529,8.662799979,4.525770337,270,127,630488,862752,4,,,,,
296,4,8,32,0.265882696,0.61178516,2.504358095,1.454634424,357,456,688652,732309,2,,,,,
297,4,8,16,0.160825586,0.536581575,5.97119102,18.0935199,850,1048,754178,132107,6,,,,,
298,2,2,256,0.114841502,0.516437843,7.029592669,1.196731978,862,718,516167,324842,8,,,,,
299,2,8,16,0.03227428,0.861108823,14.32414568,3.301265273,814,515,615371,6651,6,,,,,
300,2,4,256,0.365959589,0.057474068,9.299228113,17.05142858,183,620,352457,777859,8,,,,,
301,8,16,512,0.133952222,0.847387739,19.02996491,15.10653838,321,829,668580,237737,2,,,,,
302,4,8,16,0.307515577,0.834915398,19.47509565,26.75964604,465,169,150591,257213,2,,,,,
303,4,16,128,0.034056205,0.109375788,21.50740564,14.13860302,418,956,673663,768021,2,,,,,
304,8,4,1024,0.052982556,0.595789157,16.40306707,8.758632237,820,87,416390,22421,2,,,,,
305,2,16,16,0.186861264,0.540722764,10.5530743,6.452788453,614,809,744458,969826,6,,,,,
306,2,16,256,0.337179755,0.098271049,7.047539299,18.48851797,142,804,54080,798282,8,,,,,
307,4,4,32,0.280825509,0.474778728,13.22662407,20.94408348,81,760,589827,858433,2,,,,,
308,8,2,64,0.384871932,0.573023046,15.64208353,5.596958235,403,650,47607,604531,2,,,,,
309,2,8,512,0.312236232,0.890451196,18.16325818,14.75357245,68,983,102136,917565,4,,,,,
310,8,2,64,0.088245539,0.661271452,1.964984994,13.6861137,417,771,584031,277777,4,,,,,
311,8,16,512,0.093360561,0.32579427,12.67449414,17.23438548,133,316,178438,785362,4,,,,,
312,2,16,256,0.131228135,0.183544397,5.797306961,1.252666553,615,549,41149,208279,2,,,,,
313,8,16,64,0.281304676,0.54393605,15.98330545,8.517455384,454,212,787701,412630,4,,,,,
314,8,8,64,0.124243212,0.304140604,11.13118679,19.72396453,259,940,15922,578617,4,,,,,
315,2,4,256,0.033728154,0.290062003,17.6258052,10.42728104,826,177,690533,287665,2,,,,,
316,2,16,512,0.261528774,0.808816594,1.419649581,3.073381221,349,1049,337402,872924,4,,,,,
317,2,2,512,0.033093307,0.099229621,8.999994954,28.06341911,68,913,745552,8883,2,,,,,
318,8,8,512,0.288952063,0.35753693,17.55413197,5.269991523,426,59,762514,216302,4,,,,,
319,2,2,256,0.306227496,0.41963509,19.19300487,24.9535317,220,330,768696,35707,8,,,,,
320,2,2,256,0.299264839,0.714496689,18.20683715,30.08064536,224,626,634986,848028,2,,,,,
321,8,8,1024,0.138954334,0.616892641,19.64250806,13.75597913,314,121,477196,319928,4,,,,,
322,2,8,128,0.347404307,0.2931262,15.33198806,8.596014968,842,423,562294,97783,8,,,,,
323,8,8,128,0.237059921,0.619819192,16.61251081,25.73514095,503,1003,646996,5298,2,,,,,
324,4,8,256,0.273692221,0.467847025,16.87196484,29.27741769,511,94,446901,706410,2,,,,,
325,2,16,128,0.378693789,0.607725997,3.786171736,24.13623351,802,509,798499,159989,2,,,,,
326,2,16,512,0.263941942,0.258576477,12.32090838,10.80259305,141,809,701761,74802,4,,,,,
327,2,16,128,0.061733965,0.817423921,6.907288648,14.68184032,159,858,678152,425410,8,,,,,
328,2,16,32,0.06476701,0.769466664,12.36107319,7.768353826,490,887,265865,661376,4,,,,,
329,2,8,256,0.258035102,0.241941067,3.222101009,6.159203437,579,1044,732064,923016,2,,,,,
330,8,16,256,0.208094956,0.642214513,20.59143962,18.06953513,219,741,190356,207648,2,,,,,
331,2,4,32,0.331832427,0.408726705,14.31312495,25.67407261,195,363,343621,369752,8,,,,,
332,4,16,256,0.394436973,0.087744826,2.346406086,28.63649378,724,689,231181,296591,4,,,,,
333,8,8,64,0.328597962,0.54960139,2.537338547,29.36889149,702,1042,113333,291159,6,,,,,
334,4,16,128,0.052860779,0.272568852,9.991959244,19.09387433,432,652,547194,489086,6,,,,,
335,2,2,256,0.134498927,0.214774134,21.31876328,27.04222394,362,680,62663,164117,8,,,,,
336,4,4,128,0.282350064,0.412570587,6.347106831,24.83293171,184,767,603615,166360,8,,,,,
337,4,8,1024,0.326372961,0.793495163,10.975651,5.283339695,446,775,604339,109667,2,,,,,
338,4,2,16,0.079068846,0.402997121,3.711815336,27.38511103,565,181,821604,740810,2,,,,,
339,8,2,512,0.292608671,0.559919,17.6514456,15.73219262,856,231,285266,140007,6,,,,,
340,4,16,16,0.34408493,0.407348954,21.19407962,13.17975045,98,1025,758703,449834,2,,,,,
341,8,16,16,0.07286971,0.551570574,13.74445369,18.60402481,857,49,72061,258012,2,,,,,
342,2,4,512,0.396344051,0.233608054,6.421501732,20.39209077,866,984,802793,875895,8,,,,,
343,4,16,1024,0.165740954,0.744958967,9.750415244,21.94672058,670,449,789824,442511,2,,,,,
344,8,16,16,0.094516976,0.758701739,8.18556289,14.55641331,284,675,815089,373347,4,,,,,
345,4,16,64,0.263551725,0.172484733,4.291667865,12.42225601,139,196,717093,738471,2,,,,,
346,2,2,128,0.069591753,0.636986049,5.912800061,24.07084364,531,759,70469,939669,6,,,,,
347,4,8,1024,0.046506736,0.455995733,20.55010452,27.99449358,502,964,487413,692510,8,,,,,
348,2,8,256,0.17812103,0.227320311,7.164094731,12.80048854,110,731,771613,761896,8,,,,,
349,4,8,16,0.051287469,0.728679683,18.52478782,14.34080621,899,512,365729,224210,4,,,,,
350,4,16,64,0.016760275,0.555951285,4.420246988,29.97978798,707,427,248132,440213,8,,,,,
351,8,8,32,0.261198531,0.63238767,8.824773054,4.991427026,392,691,408528,173282,6,,,,,
352,2,2,512,0.133279607,0.76902573,11.12169154,22.48570213,209,730,556539,793863,6,,,,,
353,2,16,16,0.363392921,0.710652676,3.418872943,8.498249328,778,866,118653,821764,4,,,,,
354,4,2,256,0.35760185,0.57176347,13.41201472,4.37247802,34,695,243214,85153,4,,,,,
355,8,8,64,0.206324279,0.870345201,6.672714991,28.46679399,757,226,135739,252244,2,,,,,
356,8,4,16,0.272233655,0.067822053,13.87201367,8.986358351,245,697,759291,426699,4,,,,,
357,8,4,64,0.275689603,0.290110707,12.39713035,15.75713709,673,978,752419,287997,8,,,,,
358,2,16,64,0.084800364,0.315259902,17.8969107,18.02968741,80,574,440233,488671,6,,,,,
359,8,16,512,0.396950463,0.184302405,18.58052219,24.81383407,833,256,721133,217035,4,,,,,
360,4,2,1024,0.323715535,0.396638441,12.98475073,28.43447155,630,290,53575,166850,8,,,,,
361,8,4,128,0.260030118,0.514889213,4.297745576,28.0467466,567,171,19220,120255,8,,,,,
362,4,4,128,0.345554654,0.733124417,19.4431608,23.0560525,450,481,480690,445387,4,,,,,
363,2,2,1024,0.147771836,0.818016462,18.08415195,26.54287884,557,182,285044,736421,4,,,,,
364,4,8,64,0.262013286,0.251341117,5.056325197,25.68486436,398,434,375181,469912,6,,,,,
365,8,4,64,0.170683798,0.116706967,6.083561987,4.648533142,321,492,317500,930331,8,,,,,
366,8,4,512,0.276601396,0.619374009,15.12838797,21.39773437,234,517,792267,469750,2,,,,,
367,2,2,128,0.33998379,0.72850131,3.959774518,15.41971127,779,614,445955,407346,6,,,,,
368,4,2,1024,0.017207835,0.597411258,14.16988054,6.189116835,122,874,536067,658699,4,,,,,
369,2,4,512,0.374184327,0.18994536,6.505428089,9.321698329,95,561,703560,182333,4,,,,,
370,8,4,64,0.25770627,0.219124796,4.550425643,18.00019206,397,297,681064,40186,6,,,,,
371,2,16,512,0.311013103,0.616251559,17.29344032,17.4091932,333,579,346902,438925,8,,,,,
372,8,4,16,0.266833716,0.897111563,12.68386146,19.14958731,192,833,402994,129299,6,,,,,
373,8,16,32,0.226472877,0.52027901,19.99164906,21.56119578,70,318,127217,793855,4,,,,,
374,2,2,128,0.029385509,0.249792064,11.33620082,25.77190563,776,554,705209,770392,2,,,,,
375,8,4,1024,0.314630875,0.820628079,16.34603153,3.663666257,258,965,646831,79278,4,,,,,
376,8,4,1024,0.326520287,0.781190601,2.278987897,11.90955839,794,451,740583,655044,8,,,,,
377,4,16,64,0.357017192,0.849808428,20.61587148,22.3161862,120,723,171838,444293,6,,,,,
378,2,16,256,0.367015402,0.892104244,13.8100478,14.4725405,522,278,739108,942602,4,,,,,
379,2,4,64,0.112644531,0.123856087,3.657691951,11.60408049,131,46,472519,936765,6,,,,,
380,8,8,256,0.040002484,0.354936042,21.59170818,25.29344317,162,361,269530,748739,8,,,,,
381,8,8,128,0.362210971,0.493347421,10.3000056,17.03660584,52,609,239061,367442,2,,,,,
382,8,4,32,0.25242144,0.476612586,19.90239487,27.61975833,889,791,740044,365503,4,,,,,
383,2,16,512,0.274420745,0.142941575,17.21783817,7.595954258,486,213,485005,858253,6,,,,,
384,8,2,128,0.366729032,0.806564815,2.15652396,12.00105942,689,604,634006,520436,2,,,,,
385,2,8,512,0.267372341,0.556206062,16.51387183,15.5205565,730,725,585101,273144,2,,,,,
386,8,4,512,0.333812979,0.401167934,5.46709406,8.322601371,52,379,356987,715938,4,,,,,
387,4,16,1024,0.357007412,0.709014623,21.2001958,2.351923519,255,690,734360,547207,8,,,,,
388,8,2,16,0.06121666,0.107388324,10.44322152,26.98711239,814,1007,438911,437931,2,,,,,
389,8,4,32,0.371376208,0.889160644,14.75603876,22.69842488,113,225,713586,82543,2,,,,,
390,8,4,1024,0.020256751,0.396909853,18.14261413,20.68631294,61,269,742193,987973,6,,,,,
391,4,4,32,0.289491151,0.24985111,3.055242248,25.23878312,40,392,279844,894864,8,,,,,
392,2,4,32,0.213097986,0.491735103,6.354075152,28.48425329,300,252,789570,62549,6,,,,,
393,4,2,16,0.280553586,0.6586921,15.07744129,2.045079937,609,801,365676,821226,2,,,,,
394,2,8,128,0.056928768,0.776102794,13.93221294,22.38117517,239,780,719648,435618,2,,,,,
395,8,8,16,0.171514545,0.717494757,4.800403519,26.53839337,763,338,238111,351293,2,,,,,
396,4,16,256,0.077656801,0.054136977,20.83062638,26.57114803,444,495,55967,416740,4,,,,,
397,8,2,16,0.176818171,0.459929267,10.55001446,23.83157219,220,350,403924,905169,4,,,,,
398,2,2,64,0.351014943,0.547360949,14.87644288,19.98090102,662,198,376119,813086,2,,,,,
399,2,4,128,0.020552188,0.432577282,15.56504458,8.937707346,442,566,439314,734663,8,,,,,
400,2,4,32,0.16693236,0.195104463,9.204215206,24.74667834,451,852,621888,859072,6,,,,,
401,2,4,32,0.228475978,0.834636877,11.84433008,5.677770124,458,163,719583,629995,2,,,,,
402,8,16,128,0.219942045,0.178657768,7.685284701,14.01273778,545,249,387068,484914,4,,,,,
403,8,8,32,0.169551866,0.648484982,7.960783524,12.82598937,819,682,730286,221421,8,,,,,
404,8,16,16,0.143718504,0.277001822,18.47919525,3.050056748,683,776,589748,153447,8,,,,,
405,4,4,256,0.205164029,0.738990028,9.576936285,10.24733426,446,968,47091,882664,2,,,,,
406,8,4,16,0.152948599,0.320858364,6.685975696,18.85438828,337,719,378868,659524,8,,,,,
407,2,2,64,0.326682295,0.846248496,19.23917122,9.435333473,729,686,202844,333392,6,,,,,
408,2,8,256,0.315720691,0.825073345,2.579790724,16.48252981,736,402,590967,241471,2,,,,,
409,2,8,256,0.355218284,0.130156993,2.801237262,23.33518114,745,854,495320,596422,2,,,,,
410,8,16,256,0.116686638,0.887369178,13.63856347,3.22440586,565,196,93345,266782,4,,,,,
411,4,8,16,0.267734383,0.151685499,20.25974125,6.866570001,719,297,436044,624354,2,,,,,
412,2,8,256,0.296265278,0.856738941,17.71236776,20.94014599,842,108,412377,695563,6,,,,,
413,2,2,256,0.106226293,0.05362989,5.559456552,27.28906217,288,883,429979,714496,6,,,,,
414,4,16,16,0.396598051,0.248953288,4.229761066,15.85411536,577,98,802363,890519,4,,,,,
415,4,4,32,0.377013779,0.155467988,2.379138445,11.60823533,264,426,207474,908174,4,,,,,
416,2,16,16,0.256887806,0.307162289,21.11937559,18.71496873,402,826,515179,229711,2,,,,,
417,4,4,32,0.011835737,0.14699343,11.11091834,19.71024296,418,785,536438,520476,6,,,,,
418,2,8,64,0.149381179,0.270685773,18.08459208,26.91601047,692,410,631011,277051,6,,,,,
419,2,16,32,0.346120712,0.108041002,20.92125955,16.81955537,789,651,504868,575123,4,,,,,
420,2,8,256,0.346357874,0.106672506,19.37931145,8.505403236,799,261,521940,719800,6,,,,,
421,4,4,512,0.201642257,0.29284213,4.663790073,17.77417682,293,1036,799553,206449,4,,,,,
422,8,2,256,0.218956951,0.208633267,19.37542273,28.49785704,482,176,176766,205250,2,,,,,
423,8,4,16,0.190663044,0.422529478,4.768178857,9.486122693,441,923,444531,234674,8,,,,,
424,4,2,128,0.363163731,0.220768623,20.40557191,17.91926829,624,207,162936,342571,2,,,,,
425,8,8,256,0.297702644,0.510352798,4.063937308,11.88478679,191,906,54356,334290,6,,,,,
426,4,4,256,0.330827493,0.191477329,10.44325647,25.6305577,746,638,791852,433077,4,,,,,
427,8,16,32,0.299076549,0.892482585,8.367518143,15.61507105,780,669,217255,691176,2,,,,,
428,4,8,16,0.035565015,0.686261874,6.238009912,8.619768863,681,190,611885,68168,2,,,,,
429,4,8,1024,0.264856683,0.182647171,2.132143299,21.7513298,248,437,679713,266447,2,,,,,
430,4,4,128,0.399027586,0.281903358,5.242816999,24.91068766,218,823,384966,991954,6,,,,,
431,4,4,16,0.333271296,0.887135374,16.6493884,2.73794247,807,144,52938,151833,4,,,,,
432,8,8,64,0.310911784,0.399729226,18.83817155,17.46145357,629,922,236087,402964,4,,,,,
433,8,4,128,0.283370841,0.058855365,4.375830529,19.72058218,286,387,692442,960093,2,,,,,
434,2,2,16,0.160608984,0.266876424,2.67845516,19.94362791,452,418,287645,352882,6,,,,,
435,2,16,16,0.182673408,0.285972507,5.942890659,3.843495669,145,984,201320,154960,2,,,,,
436,2,4,64,0.018393651,0.237022071,4.580060161,20.60296919,766,171,529293,271885,4,,,,,
437,4,8,1024,0.237603316,0.16676115,14.98966762,11.55748985,868,109,303994,901175,4,,,,,
438,8,8,128,0.137826828,0.319193174,13.19926108,16.13670914,134,545,669360,707658,6,,,,,
439,2,16,128,0.359128661,0.683669505,9.823170016,24.43109108,191,142,590784,935724,6,,,,,
440,2,4,64,0.135889695,0.72798024,8.264316016,25.95349146,330,176,198277,151506,6,,,,,
441,4,2,512,0.192482231,0.184787703,19.51096313,10.37976547,270,275,509221,820089,2,,,,,
442,2,16,128,0.107234739,0.524978733,16.44351846,9.292353779,698,368,269965,328590,6,,,,,
443,8,2,16,0.240234991,0.335879929,1.614901046,15.77026244,672,62,4688,118950,4,,,,,
444,8,2,1024,0.229691912,0.197875417,11.68212193,22.48473885,503,388,604270,110879,6,,,,,
445,8,4,32,0.235662969,0.565298196,6.075719235,1.499541455,106,694,477003,369137,2,,,,,
446,4,16,512,0.253205272,0.327113585,19.07854278,16.27717298,567,799,44266,234290,4,,,,,
447,4,16,512,0.08354627,0.448833135,19.76907838,18.59497594,456,43,647901,376726,8,,,,,
448,2,16,16,0.193795329,0.128846253,9.628539521,6.753853697,235,882,536841,491363,6,,,,,
449,2,4,128,0.242506055,0.168893934,10.53838866,18.22108506,565,957,655609,775300,6,,,,,
450,4,2,512,0.030067411,0.336772605,19.79534572,15.21535772,440,661,401610,237439,4,,,,,
451,2,8,64,0.069556824,0.808748607,14.06447106,14.43160705,431,593,561620,672482,8,,,,,
452,2,8,256,0.066154821,0.140615393,5.256863028,21.77382172,471,218,452941,439048,4,,,,,
453,8,8,512,0.088500721,0.176150497,5.616912275,16.43906006,639,638,596531,665816,2,,,,,
454,2,8,128,0.306449883,0.683053228,17.7757077,1.802710623,177,982,184650,281023,4,,,,,
455,8,2,16,0.365967834,0.042013295,2.687225633,28.07419209,831,305,449260,713419,2,,,,,
456,8,16,512,0.357018141,0.726769192,3.019903279,20.4347883,825,995,257678,72041,2,,,,,
457,2,2,64,0.267189147,0.2366453,16.4855869,30.39501305,569,794,518014,208722,2,,,,,
458,4,16,1024,0.070204088,0.880281296,9.685150763,1.679785706,548,890,562281,119076,6,,,,,
459,4,8,1024,0.34548177,0.648377631,10.85238023,7.953277641,725,951,45353,862291,8,,,,,
460,4,4,512,0.381673852,0.532922233,10.06483685,2.151571285,811,99,153044,165332,6,,,,,
461,4,2,64,0.176392337,0.579917282,13.02816568,8.109276962,799,241,298851,313954,6,,,,,
462,8,4,128,0.180451747,0.839446759,8.604125694,11.81661499,906,286,521225,594943,8,,,,,
463,2,8,64,0.383840255,0.521981398,17.13395627,22.28104858,296,811,337396,780880,2,,,,,
464,4,16,128,0.227493498,0.52496909,11.22376292,9.433914265,668,150,664804,642707,8,,,,,
465,2,8,16,0.137904812,0.339263407,5.675348409,8.100673319,332,697,300951,134113,8,,,,,
466,4,4,32,0.126880901,0.198664008,18.2986347,19.74288795,452,53,216183,645911,2,,,,,
467,2,2,128,0.01123236,0.066967997,5.33018036,22.64629386,530,31,316766,113209,4,,,,,
468,8,8,64,0.365119529,0.590337152,14.91963228,22.83863026,663,867,134493,212467,4,,,,,
469,2,8,64,0.089550261,0.274005727,9.756337056,28.9159119,449,832,105099,243483,2,,,,,
470,2,4,32,0.314181759,0.77634676,10.8555154,24.09673928,180,291,279860,701792,4,,,,,
471,2,16,1024,0.03356201,0.722477752,6.993466383,2.669807637,814,287,446928,728714,2,,,,,
472,2,8,64,0.0625446,0.171845434,9.302635661,29.57754198,645,38,342638,480807,8,,,,,
473,2,2,256,0.187486398,0.412463071,5.839026991,13.32906166,910,354,494278,172211,4,,,,,
474,8,16,16,0.243660716,0.675523724,4.902412935,13.78662659,504,734,379170,435637,4,,,,,
475,2,16,1024,0.204273655,0.181273283,12.37834098,20.22149391,773,978,579151,865888,4,,,,,
476,2,4,32,0.150288859,0.223217935,12.23197719,13.09332678,574,710,406928,941400,6,,,,,
477,4,16,256,0.103124838,0.545967647,4.5538574,25.30613758,783,275,27569,597059,6,,,,,
478,2,4,64,0.160131442,0.474837749,20.85402351,12.77099638,709,731,134669,477919,2,,,,,
479,2,8,128,0.330795619,0.27533985,7.585509989,23.21796448,766,464,654309,939667,4,,,,,
480,2,8,1024,0.227984716,0.247466349,4.309381307,21.85489972,567,246,15900,795963,4,,,,,
481,2,8,256,0.088407862,0.134106193,18.13566676,20.2513255,505,202,625657,368046,8,,,,,
482,2,8,16,0.042968589,0.219355658,10.06690878,26.97278261,627,470,508482,663642,2,,,,,
483,8,2,32,0.070152921,0.318247813,18.16436929,27.36899544,448,964,368618,266588,8,,,,,
484,2,16,32,0.297211905,0.156116663,16.04344232,27.5056687,263,658,669006,765722,6,,,,,
485,4,16,512,0.112191076,0.451908398,17.17556704,30.08111049,491,98,249338,416700,8,,,,,
486,4,4,256,0.324684264,0.044923012,15.10017254,15.36853578,320,425,503836,2048,2,,,,,
487,8,8,256,0.304194589,0.420278707,6.863802715,26.63783479,232,840,99245,784032,6,,,,,
488,8,4,1024,0.039172439,0.866370026,3.142019221,28.78581368,263,378,683114,433893,8,,,,,
489,2,16,256,0.337792496,0.877580083,18.10875245,18.39360274,838,994,125550,607711,8,,,,,
490,4,4,64,0.163564154,0.533754746,15.75502474,29.0542745,866,179,475985,22336,8,,,,,
491,4,2,1024,0.072322057,0.496732937,5.636430151,13.22542477,393,909,247515,350620,6,,,,,
492,4,4,256,0.289067911,0.373177327,7.171688345,3.303563964,622,858,317341,567464,4,,,,,
493,2,16,16,0.089517175,0.623610918,1.712620357,25.90952696,885,512,182591,816312,2,,,,,
494,8,2,1024,0.118914037,0.648422828,2.434362238,26.52919949,214,931,617332,667493,4,,,,,
495,4,16,512,0.370462354,0.04020447,2.5822131,11.02056857,469,989,174125,91378,8,,,,,
496,2,16,1024,0.126142488,0.342343017,14.17367097,10.49634086,562,128,337802,368180,6,,,,,
497,4,2,128,0.102473428,0.404240055,1.641489267,6.555283159,775,349,221319,222590,2,,,,,
498,8,2,1024,0.222702396,0.899484787,4.02217457,14.16663966,444,683,677223,2097,6,,,,,
499,4,16,64,0.36025475,0.107364364,11.04141505,16.95171957,359,700,525270,343168,6,,,,,
500,4,2,64,0.126674269,0.44733318,3.874551607,2.670912125,415,549,795289,296465,2,,,,,
501,4,8,256,0.262223942,0.486121536,8.793177111,4.71228448,801,818,226703,557610,8,,,,,
502,8,4,1024,0.088624104,0.279393585,17.85667856,6.794941448,287,715,77484,239031,2,,,,,
503,8,4,16,0.390576649,0.191423356,3.430132835,15.83025423,707,1006,10488,604310,6,,,,,
504,8,16,32,0.298393777,0.348652473,4.717257498,30.4534085,256,298,27567,220552,2,,,,,
505,8,4,32,0.024950466,0.344771242,19.71905907,18.35310093,205,71,328416,548379,2,,,,,
506,2,4,32,0.190846642,0.682104016,19.09060708,26.82588888,772,93,141104,90524,4,,,,,
507,8,8,64,0.038365484,0.137151282,6.835726036,4.067472417,558,1022,83375,708070,8,,,,,
508,4,2,16,0.054321225,0.498342772,18.79271861,23.66605577,357,847,806936,225548,6,,,,,
509,2,2,32,0.21581173,0.449013966,9.410137594,16.56107832,537,866,771834,521506,8,,,,,
510,4,16,256,0.348580309,0.805778182,1.961762382,29.16808777,733,135,431577,457005,6,,,,,
