Entry No.,CPU Cores,Memory,Bandwidth,Hour1,Hour2,Day Start,Day End,Month Start,Month End,Year Start,Year End,Instances,,,,,
282,8,8,128,0.220128008,0.520591084,19.92394508,25.1380394,700,477,302774,196127,6,,,,,
283,4,2,512,0.30032724,0.101704694,10.43466003,4.904141837,879,610,259247,794796,8,,,,,
284,4,8,64,0.230922788,0.406491689,7.086630359,20.95091587,571,629,163113,4008,2,,,,,
285,2,16,512,0.058819106,0.823308157,10.99393204,19.98945958,848,740,497135,327989,2,,,,,
286,8,2,16,0.302400482,0.494011342,15.50763779,9.282281972,129,589,778025,90782,4,,,,,
287,4,2,32,0.385223272,0.758476063,4.849663379,19.34152096,791,550,463989,688485,6,,,,,
288,8,4,256,0.262884566,0.075908846,21.34455762,20.89703121,538,101,567813,388930,4,,,,,
289,2,4,64,0.131175484,0.778102274,6.114079511,28.4521705,916,156,720194,587923,2,,,,,
290,8,4,512,0.047203157,0.861079496,1.594523688,21.04180305,873,954,784987,226746,2,,,,,
291,2,8,256,0.299253183,0.411251013,20.90546684,24.25135752,836,1049,810441,456318,6,,,,,
292,8,2,128,0.250891999,0.080778407,15.00852744,9.706164683,872,590,344799,775115,8,,,,,
293,8,16,256,0.070118503,0.710363937,7.636068471,12.79000883,172,849,364925,97360,2,,,,,
294,8,2,32,0.138702601,0.242103851,2.442635735,8.911413709,624,737,40729,900607,8,,,,,
295,4,8,1024,0.131419062,0.337393582,13.42119771,22.52524486,723,342,443759,582549,6,,,,,
296,8,8,128,0.368318727,0.676890124,7.695620291,1.382919153,258,772,621763,599039,8,,,,,
297,8,8,256,0.06213989,0.589412497,19.78631608,28.92779748,205,909,454403,178657,4,,,,,
298,2,4,1024,0.38103165,0.862196885,12.80175323,15.88214011,558,875,332861,788500,6,,,,,
299,4,4,128,0.368853153,0.851195008,2.519486197,9.852486516,361,309,346945,911373,6,,,,,
300,8,4,64,0.060631649,0.655814297,20.38314678,14.35788589,117,281,73004,404891,6,,,,,
301,8,8,32,0.178770693,0.557873201,16.57992701,14.60293775,186,126,536499,655043,8,,,,,
302,4,4,512,0.19584621,0.452614603,13.0757237,20.27448659,813,675,617716,819845,8,,,,,
303,2,8,32,0.366798613,0.891993174,17.58058091,21.80644377,814,53,591643,910791,8,,,,,
304,4,8,128,0.347939753,0.688894757,6.256788091,29.96088962,704,101,512177,459527,6,,,,,
305,4,2,16,0.108499881,0.512602094,16.64388765,17.96112752,229,871,753473,903751,2,,,,,
306,4,16,64,0.207365481,0.044756016,11.01969302,23.20851179,753,564,144532,895390,6,,,,,
307,8,8,16,0.025511923,0.729796858,17.05194811,12.66842418,728,894,164842,508732,2,,,,,
308,8,8,32,0.221647543,0.211490553,7.814986646,24.27225327,877,387,254071,505922,2,,,,,
309,4,4,128,0.32800432,0.172701569,6.087724201,22.96377239,870,801,520611,311672,2,,,,,
310,4,16,32,0.178784346,0.34867173,4.202631753,21.98249868,827,355,5490,796040,6,,,,,
311,8,16,1024,0.093349813,0.325190913,8.876162838,19.0396828,688,550,343670,670373,6,,,,,
312,8,16,1024,0.251011412,0.04578214,12.01073155,22.66952125,555,909,498757,529630,8,,,,,
313,8,8,16,0.225595493,0.79306162,4.548651202,23.25875682,594,566,52664,805489,6,,,,,
314,2,8,1024,0.03420099,0.469401351,17.12370574,25.86466858,413,521,660545,756277,4,,,,,
315,2,16,128,0.330612478,0.664028878,12.03168553,22.15115303,111,64,605802,886624,4,,,,,
316,2,2,32,0.07902616,0.55207768,17.33733315,23.88701163,277,151,271401,907882,8,,,,,
317,4,4,256,0.237148625,0.158845942,6.040753987,4.811493303,846,590,496083,945576,2,,,,,
318,2,2,256,0.053888413,0.728001715,2.975810295,17.26987658,494,743,256834,199821,6,,,,,
319,8,16,64,0.204059587,0.087578962,18.82854013,12.78587638,136,135,448420,325553,4,,,,,
320,8,2,16,0.392302412,0.133204214,17.07471011,22.75709133,250,420,279147,437309,4,,,,,
321,2,16,16,0.084962075,0.424129962,13.59500353,20.91543414,434,238,415049,133219,6,,,,,
322,2,16,32,0.115124188,0.15193439,10.29858231,11.14507008,362,60,167869,865167,8,,,,,
323,4,2,64,0.100979318,0.694019049,11.00423291,22.68022585,176,822,35156,136136,6,,,,,
324,8,8,256,0.301469497,0.216365405,5.681145515,15.88263788,339,349,20477,997790,6,,,,,
325,2,8,32,0.277723287,0.050078026,16.74071103,16.17236593,773,102,117652,113491,8,,,,,
326,8,2,32,0.056945205,0.102573534,11.25148264,14.46555896,497,604,154750,144080,4,,,,,
327,8,16,256,0.371377069,0.129195534,2.923892992,12.52243121,52,860,341413,309917,8,,,,,
328,4,16,256,0.242088194,0.260774091,2.652438182,2.264475675,91,939,397763,757258,2,,,,,
329,8,16,128,0.312644781,0.153794039,14.88048039,23.57887412,648,579,271666,105896,8,,,,,
330,8,4,32,0.28778086,0.562269463,16.3465196,6.786099739,484,225,380698,695453,4,,,,,
331,2,4,64,0.098515061,0.165942853,8.121957677,11.80707816,471,734,310835,852536,6,,,,,
332,4,4,32,0.39374755,0.784278136,19.19842071,15.14001985,898,373,711527,388637,4,,,,,
333,2,16,16,0.111030218,0.693089245,8.770682589,4.031522318,142,1034,171929,80891,8,,,,,
334,4,8,512,0.311862023,0.084354123,8.23626502,18.45582535,516,654,125270,985563,2,,,,,
335,8,16,512,0.380806546,0.650409871,3.955985351,26.18744996,589,601,396627,119859,8,,,,,
336,2,4,1024,0.02435657,0.530702912,18.18125939,27.48394472,738,803,649183,540801,8,,,,,
337,2,8,64,0.154902272,0.673335724,3.455394188,6.042136441,552,451,588916,72365,8,,,,,
338,4,8,16,0.041105846,0.144187222,11.84721258,15.74539774,757,172,686512,272328,6,,,,,
339,4,4,16,0.296809694,0.088911439,17.90285468,29.9743769,858,292,678582,482408,6,,,,,
340,2,16,16,0.067016085,0.216165867,15.85958967,23.79357763,593,96,176065,846652,8,,,,,
341,4,4,16,0.370980447,0.259265809,3.237507121,13.28120974,160,127,499902,815070,2,,,,,
342,2,16,512,0.256639257,0.049015415,15.73674908,16.04732671,216,479,467812,613034,4,,,,,
343,2,2,512,0.031540274,0.327781518,12.21378553,17.38676795,409,30,184024,45802,4,,,,,
344,8,4,64,0.15906061,0.512289019,7.932629663,8.617891029,61,736,551356,944079,8,,,,,
345,4,4,64,0.010279751,0.142393908,12.61643314,3.762302619,772,120,487452,365442,2,,,,,
346,4,8,512,0.255595386,0.284173134,16.12331481,2.699137831,527,936,321866,151870,6,,,,,
347,8,4,32,0.331311855,0.893315632,17.10609085,21.28137579,97,936,619031,167882,8,,,,,
348,4,4,1024,0.165738209,0.220693725,2.077892342,8.897411704,415,710,672850,141087,8,,,,,
349,8,8,512,0.365976024,0.250542892,1.206724651,14.91071973,839,307,703959,572975,6,,,,,
350,2,16,128,0.332188284,0.571628485,8.159364757,6.716398774,138,62,264695,182591,4,,,,,
351,8,16,1024,0.17778398,0.807057683,5.285621011,19.75391354,408,348,495287,457512,6,,,,,
352,2,8,16,0.056069654,0.800158186,15.4848597,4.086189381,36,285,504239,743918,2,,,,,
353,4,4,512,0.089267079,0.29806999,13.50811015,5.346391184,829,341,719449,766577,4,,,,,
354,4,16,512,0.085719743,0.897159184,21.39543819,3.035037302,907,957,201330,643310,6,,,,,
355,4,16,128,0.018068984,0.773765558,13.69298982,22.52173183,677,690,688981,310950,4,,,,,
356,2,8,16,0.123613688,0.454240358,10.74130639,10.83232466,282,342,425640,312276,2,,,,,
357,8,8,64,0.027158046,0.299763992,5.156120372,15.44932491,185,508,602949,841376,4,,,,,
358,8,16,32,0.35207522,0.530835356,2.311107668,23.7475459,298,902,824115,206615,6,,,,,
359,8,4,256,0.3558995,0.845582129,17.383306,15.77431119,577,990,96664,631047,8,,,,,
360,8,8,256,0.1334138,0.426766653,6.454414548,23.67037532,782,107,586097,412393,8,,,,,
361,2,2,32,0.374227767,0.440257461,13.19473789,12.09171429,47,188,93792,479795,4,,,,,
362,4,8,64,0.094226423,0.589783683,7.615621585,11.25636259,798,548,401512,611778,2,,,,,
363,4,8,128,0.019293225,0.748522354,20.37487535,11.49779103,361,206,686816,465182,4,,,,,
364,8,8,16,0.243709989,0.281201889,15.1548894,23.6463179,805,509,583431,846861,2,,,,,
365,4,4,256,0.245882797,0.86995404,13.79821306,28.19685797,614,757,194633,793732,8,,,,,
366,2,2,64,0.359490752,0.327881099,13.59377506,24.11767473,507,619,432120,147296,6,,,,,
367,4,4,32,0.075426538,0.885895331,21.21755117,16.18656625,65,636,776516,318003,2,,,,,
368,8,2,256,0.058660121,0.823956444,8.842060703,6.830310193,423,1013,284283,700570,2,,,,,
369,2,4,64,0.126512753,0.080013528,12.53144962,13.19009535,514,431,219655,455355,8,,,,,
370,2,8,16,0.390034839,0.260206681,18.23767002,14.07384915,240,383,324956,742231,8,,,,,
371,8,8,1024,0.361643759,0.393924289,15.36232658,24.61373976,758,265,273404,625800,6,,,,,
372,2,2,64,0.104944972,0.096435702,11.33593053,24.59138703,46,1014,551027,483797,4,,,,,
373,4,2,64,0.248649905,0.822541223,2.519596304,14.37402537,794,920,806786,14176,2,,,,,
374,8,8,256,0.031400468,0.89818663,10.91268648,28.29187169,829,577,607575,641631,8,,,,,
375,8,8,16,0.298522522,0.351600336,15.18880515,23.78679334,292,851,815783,573213,4,,,,,
376,2,16,512,0.296261683,0.449167515,6.66390797,6.184477147,372,728,700999,60186,6,,,,,
377,4,16,16,0.270484467,0.353592102,20.64960116,5.319556352,267,212,376275,414593,8,,,,,
378,2,8,1024,0.379011964,0.856589966,20.10356018,12.48788122,832,940,587613,573321,8,,,,,
379,4,2,128,0.238398954,0.627314923,3.554983466,14.97571941,688,207,101396,936931,8,,,,,
380,4,16,1024,0.369162451,0.565016553,2.437691189,29.33413967,162,269,806502,344361,2,,,,,
381,4,16,32,0.021371441,0.611447749,4.107406819,9.675040693,83,746,445132,148317,4,,,,,
382,8,8,64,0.369455992,0.536556546,15.05095528,18.34420899,639,601,729696,522449,8,,,,,
383,8,8,128,0.169759412,0.046080794,10.51483118,13.40700332,216,825,338802,380141,4,,,,,
384,2,2,32,0.119656338,0.369698111,3.481201161,10.18932286,265,198,530930,910121,8,,,,,
385,8,2,256,0.394241036,0.707060864,4.212321565,1.62805578,760,801,132051,291233,2,,,,,
386,4,8,16,0.328642505,0.890480336,10.99932319,5.679848897,367,911,490044,910007,6,,,,,
387,2,16,1024,0.160447285,0.645516773,19.13737353,10.1056516,775,508,690999,456053,8,,,,,
388,2,4,16,0.162798511,0.505463793,10.9506104,27.33973024,917,1018,478287,508992,2,,,,,
389,4,4,64,0.183938959,0.196342658,15.46347396,7.014477999,528,178,29369,71401,8,,,,,
390,4,8,1024,0.138448733,0.510001509,18.00684111,17.24873863,772,203,639141,528855,2,,,,,
391,4,2,512,0.047773188,0.271910584,13.95782496,4.003825167,459,709,382504,24471,8,,,,,
392,4,4,64,0.297099747,0.415761987,8.280750817,10.24037715,884,949,137731,881976,2,,,,,
393,2,2,16,0.310892293,0.373861832,7.665626812,9.490421784,870,433,20409,803697,4,,,,,
394,4,8,512,0.368919012,0.296748646,8.266368095,15.89496467,289,181,561469,55815,4,,,,,
395,2,4,256,0.055253733,0.154966833,18.71461265,19.99588688,101,728,508811,47564,8,,,,,
396,2,16,16,0.297994295,0.502845337,2.964743709,20.07504986,258,134,676510,994906,2,,,,,
397,8,8,128,0.054342801,0.491662685,13.31393705,11.53124328,500,486,764657,681095,8,,,,,
398,2,8,256,0.213225929,0.046788183,8.152481843,10.40254939,210,927,571151,472205,4,,,,,
399,8,4,256,0.295136178,0.584642266,11.24293793,25.20621032,148,841,202963,725005,2,,,,,
400,8,8,1024,0.294250941,0.391383851,3.411189327,2.005217462,135,791,454088,113804,6,,,,,
401,4,4,128,0.33747571,0.899999951,7.227332157,21.27698311,750,36,721133,355129,4,,,,,
402,4,8,16,0.270732015,0.530763026,4.199445596,27.1244728,39,344,735031,46926,4,,,,,
403,8,8,1024,0.016324686,0.303872773,11.61414713,11.46275038,499,749,592512,905763,4,,,,,
404,8,16,32,0.103528543,0.828459569,13.58240476,30.02018456,203,652,174729,250068,8,,,,,
405,2,2,1024,0.305414413,0.526874681,11.13486332,2.106196037,251,707,70924,519136,2,,,,,
406,2,8,1024,0.240623411,0.228352546,15.35755539,16.76276021,493,827,378295,339189,8,,,,,
407,4,2,256,0.011969883,0.849604837,10.45916644,10.18066852,697,807,355646,187826,6,,,,,
408,4,8,256,0.287988836,0.69173973,17.68155783,11.5644435,254,496,624900,273121,6,,,,,
409,4,16,32,0.249161404,0.377068908,19.76463343,24.02594655,408,38,347484,127931,6,,,,,
410,4,16,64,0.039539961,0.083459067,2.983815997,6.338534918,847,228,596799,497380,6,,,,,
411,4,4,128,0.05405389,0.192889863,12.29664606,1.935991764,545,111,704956,143712,2,,,,,
412,8,4,128,0.021258026,0.715027585,13.85661687,16.49384081,719,47,764257,132387,6,,,,,
413,8,16,128,0.193231413,0.046034108,14.00675356,17.12457337,754,185,748982,495492,8,,,,,
414,4,2,128,0.197181243,0.033739985,21.01559849,10.11491128,153,140,400786,303311,4,,,,,
415,8,8,256,0.218766889,0.375758847,8.825782183,24.1539036,264,664,734914,130983,2,,,,,
416,4,4,128,0.035653252,0.88330087,15.29009805,25.25787198,726,985,393285,303766,4,,,,,
417,2,8,256,0.16217901,0.352612494,11.23627009,20.92671064,559,1044,668311,409764,2,,,,,
418,8,16,16,0.033291091,0.55398545,18.36244021,7.700964049,851,974,336307,136825,2,,,,,
419,8,2,64,0.220247035,0.538922555,7.999411816,5.091539018,534,664,435791,188404,4,,,,,
420,4,8,128,0.027931484,0.701433152,2.557261504,4.503181677,555,368,518763,234699,2,,,,,
421,8,2,512,0.33873244,0.426178164,11.26594452,21.08204603,223,101,81277,461506,8,,,,,
422,8,8,256,0.052801977,0.851257927,8.077474213,18.24424029,729,352,304608,497644,2,,,,,
423,8,4,512,0.217882828,0.711652079,10.79470195,11.91210844,509,308,467021,724567,6,,,,,
424,2,2,512,0.361020417,0.225077342,1.841479826,9.165280753,834,687,664837,697521,8,,,,,
425,2,8,16,0.398324426,0.617091474,13.80138897,28.90810487,511,57,602967,128910,4,,,,,
426,2,4,256,0.048866825,0.31180019,19.8587737,28.10832822,767,696,110303,465295,6,,,,,
427,8,4,1024,0.335070109,0.755452134,2.279012632,26.76445306,241,319,342821,99048,6,,,,,
428,4,2,16,0.22262069,0.232109564,4.488666582,21.77669626,692,674,757949,880247,6,,,,,
429,2,16,512,0.314093047,0.0791356,19.86968262,5.24880766,451,441,36607,534278,6,,,,,
430,4,16,128,0.341159579,0.838380241,14.55156642,28.67958489,388,376,161206,236358,8,,,,,
431,4,4,1024,0.177619368,0.451334671,14.40076696,15.50499166,812,542,682586,133624,4,,,,,
432,8,4,128,0.306031169,0.238498503,10.64409705,2.939367406,719,835,328717,561630,4,,,,,
433,2,8,32,0.172894988,0.069312967,19.81898195,9.956643138,791,129,588399,831407,8,,,,,
434,4,16,32,0.211905227,0.47762582,19.16358709,25.4068644,675,991,464054,511381,4,,,,,
435,8,16,1024,0.365797353,0.728582254,16.45322354,10.31081348,368,940,67626,674220,4,,,,,
436,8,16,64,0.025130246,0.860803802,7.335706474,1.542318688,114,173,229026,465309,4,,,,,
437,2,16,64,0.261259912,0.509839995,19.42939434,18.45961794,346,87,682095,516486,8,,,,,
438,4,16,64,0.369620766,0.680618866,20.26046993,10.66791312,765,139,636308,797448,6,,,,,
439,4,2,512,0.18585529,0.638072888,14.69411197,11.17037852,105,615,347862,728132,2,,,,,
440,8,4,1024,0.315938394,0.502980951,18.09632755,2.470592994,616,348,768328,208818,8,,,,,
441,2,2,16,0.02860894,0.79765333,12.7786432,4.274872294,302,276,353411,741162,4,,,,,
442,2,8,512,0.303893594,0.729984392,10.3261757,16.01954551,657,871,196353,250643,4,,,,,
443,4,16,256,0.390749994,0.534912458,15.57137616,13.8741684,532,92,155293,389953,2,,,,,
444,8,4,1024,0.311665546,0.058369106,1.506064512,12.4911676,341,540,536860,507378,2,,,,,
445,8,2,64,0.303530671,0.816473926,17.7472224,6.009465911,188,761,574790,125196,2,,,,,
446,8,4,512,0.163430412,0.553860277,15.81813592,29.20909755,547,739,660452,709097,4,,,,,
447,2,2,1024,0.292650194,0.537081149,17.25275405,10.15615235,832,713,463509,433435,8,,,,,
448,8,2,64,0.140535106,0.281741871,20.29074579,14.32575512,288,259,351109,421963,8,,,,,
449,4,4,16,0.033188597,0.522239654,13.65671175,7.892615028,394,950,449406,285685,8,,,,,
450,4,8,32,0.053784561,0.897611486,9.712837792,2.305586731,351,301,163853,799435,8,,,,,
451,8,16,128,0.123103002,0.343990107,9.446902019,15.28769609,105,92,614588,525947,2,,,,,
452,4,2,512,0.346013199,0.202993506,6.872717273,27.09528989,740,991,384996,882842,4,,,,,
453,2,8,1024,0.232844966,0.880787857,12.05691568,9.714911711,408,730,352069,882171,8,,,,,
454,8,2,32,0.12324399,0.196143204,18.36963277,4.540055329,417,688,432179,396731,4,,,,,
455,4,8,64,0.274397191,0.071891021,1.127323366,8.80409557,749,401,451890,713203,4,,,,,
456,2,8,16,0.038515716,0.551068758,10.87799027,24.80579752,833,802,540861,295998,2,,,,,
457,2,16,32,0.189863334,0.826654146,20.58324353,10.06530568,844,564,226325,655460,8,,,,,
458,4,8,128,0.25128624,0.340539831,1.530177843,26.08830358,65,98,414131,53487,6,,,,,
459,4,16,1024,0.171629256,0.112770037,1.566961878,3.976816336,874,984,719118,406174,4,,,,,
460,4,8,16,0.103210243,0.72100067,10.72141833,23.39192046,308,405,70124,645227,4,,,,,
461,4,2,16,0.222801957,0.6070277,5.850794729,22.37202005,773,708,456111,417715,6,,,,,
462,2,2,512,0.279081969,0.894031199,19.37235682,23.86078056,821,1038,79832,651746,6,,,,,
463,4,4,1024,0.392635641,0.138491477,9.864333544,30.27277221,820,132,734693,286164,8,,,,,
464,2,8,128,0.098160553,0.09016383,14.69006036,8.269537136,43,934,228088,864361,8,,,,,
465,8,16,512,0.150863306,0.526964631,15.13279173,2.163890229,623,341,507504,213535,4,,,,,
466,2,4,256,0.324102707,0.487266672,3.974001734,14.9460783,391,107,485623,690665,6,,,,,
467,2,16,256,0.047159979,0.255414554,6.504444202,11.35728661,433,752,220940,73737,6,,,,,
468,8,2,256,0.253512516,0.376281218,13.92133221,27.30717358,350,599,161131,330390,8,,,,,
469,4,2,64,0.059988197,0.713315874,20.9645654,16.57734498,203,1026,321000,735265,4,,,,,
470,4,16,16,0.221004122,0.746530519,20.05154778,18.38057688,286,221,191706,693442,8,,,,,
471,4,16,64,0.086986488,0.204000246,3.498973991,29.18698657,446,335,21980,362614,8,,,,,
472,8,4,16,0.148619098,0.298822661,11.46283075,18.60052749,772,824,428358,98593,4,,,,,
473,4,16,1024,0.196159761,0.235270017,7.803374072,22.20336456,828,430,532521,216727,8,,,,,
474,2,16,256,0.241312088,0.12892799,21.28210082,28.01144434,434,651,202721,629586,4,,,,,
475,4,8,512,0.2927221,0.092144651,8.252479317,11.55504477,37,965,374076,398220,6,,,,,
476,2,8,1024,0.05583958,0.7818228,3.070973197,16.67883163,503,886,350456,581288,6,,,,,
477,2,16,64,0.334329163,0.588951618,1.986230003,28.69067611,449,259,781874,422479,6,,,,,
478,8,8,1024,0.036654638,0.259371395,16.14154248,7.469259124,801,874,321970,111089,6,,,,,
479,2,2,512,0.023097449,0.432426916,4.168144896,28.40319807,776,809,10339,346849,6,,,,,
480,2,8,64,0.216751927,0.652666963,8.968356377,20.79884844,270,457,10825,896008,2,,,,,
481,8,2,256,0.132327673,0.160760205,3.519007432,1.38186531,696,787,189124,225872,6,,,,,
482,8,2,512,0.107230761,0.505151269,12.42866203,26.79862754,861,841,377945,119511,2,,,,,
483,2,8,128,0.023962438,0.202694159,6.180739836,4.223183502,669,852,101905,691228,8,,,,,
484,4,4,16,0.171676962,0.838678734,7.096952747,24.75441513,725,346,571892,796117,2,,,,,
485,2,2,256,0.289953035,0.730259429,5.420253666,6.200989775,309,853,207278,657698,6,,,,,
486,2,16,32,0.233930026,0.794551967,5.488980747,3.827841869,133,49,440110,671186,4,,,,,
487,4,4,32,0.193729838,0.527113293,17.75926385,1.48571922,65,701,289526,653619,6,,,,,
488,4,16,512,0.136436423,0.077971442,1.620001434,5.747441577,770,147,569502,142710,8,,,,,
489,2,2,1024,0.36204495,0.798903788,17.35843379,20.27304401,756,56,387287,182971,8,,,,,
490,8,2,64,0.391887342,0.145778596,9.344459349,5.040760495,53,47,324955,314992,2,,,,,
491,2,4,32,0.030128086,0.819070945,10.24829416,20.7337187,246,734,82698,988806,2,,,,,
492,4,16,64,0.149917045,0.265880873,16.24259702,12.86307501,901,478,95619,37226,2,,,,,
493,4,2,256,0.056660275,0.247812048,7.611338896,25.57215994,651,872,408736,85898,6,,,,,
494,2,2,128,0.259567678,0.118595432,10.06485021,7.201853932,106,270,431140,743714,2,,,,,
495,2,4,512,0.133724224,0.181673588,6.190326314,10.08164792,60,695,532205,389989,8,,,,,
496,2,8,32,0.274540801,0.516943198,3.403566729,15.64398344,395,962,770468,489958,2,,,,,
497,4,2,128,0.366687701,0.428622975,17.08246015,24.16634392,467,291,450158,828641,6,,,,,
498,8,2,16,0.1858131,0.545973997,6.68246851,20.51379173,886,269,29865,644759,2,,,,,
499,8,16,128,0.105414901,0.622863436,7.800803241,25.55163483,583,960,654352,996224,8,,,,,
500,4,8,32,0.037109763,0.6105114,17.81159278,15.65485329,491,570,464233,969906,8,,,,,
501,8,4,32,0.043757844,0.810217429,15.68178545,10.09149142,809,947,237374,18484,8,,,,,
502,8,2,512,0.160373209,0.118588891,18.34756779,19.00825037,609,1020,92393,931853,4,,,,,
503,4,2,256,0.270058378,0.147644163,1.666350771,30.19697882,770,317,625573,185814,6,,,,,
504,4,8,1024,0.105836398,0.366460607,6.308104164,18.44899665,279,366,104883,174798,2,,,,,
505,2,4,512,0.161362736,0.299313577,2.396054527,11.09395484,889,896,586215,469562,6,,,,,
506,4,8,128,0.373647411,0.877841758,3.288891137,6.306870214,538,132,614928,940019,8,,,,,
507,2,16,512,0.201343227,0.831039835,18.7349225,8.589536558,50,762,115500,859535,2,,,,,
508,8,8,16,0.281572967,0.69647462,16.45996095,30.47840835,440,66,680736,480064,2,,,,,
509,8,2,32,0.259438928,0.579356487,14.71273974,9.122316817,356,1031,824756,17084,8,,,,,
510,8,4,64,0.322441299,0.449389541,11.2189213,13.62816957,463,635,260927,377875,8,,,,,
